Ficheiro,Tipo,Entidade
record_Famalicao0484.xml,Data,2002
record_Famalicao0484.xml,Data,2001
record_Famalicao0484.xml,Data,1995
record_Famalicao0484.xml,Data,2003
record_Famalicao0484.xml,Data,1997
record_Famalicao0484.xml,Lugar,no âmbito
record_Famalicao0484.xml,Lugar,em Arquivo
record_Famalicao0484.xml,Lugar,na Tesouraria
record_Famalicao0038.xml,Pessoa,Comissão Técnica
record_Famalicao0038.xml,Pessoa,Biblioteca Nacional
record_Famalicao0038.xml,Pessoa,Vila Nova
record_Famalicao0038.xml,Pessoa,Conselho Internacional
record_Famalicao0038.xml,Pessoa,Norma Geral Internacional
record_Famalicao0038.xml,Pessoa,Arquivo Municipal Alberto Sampaio
record_Famalicao0038.xml,Pessoa,Descrição Arquivística
record_Famalicao0038.xml,Pessoa,Arquivos Nacionais
record_Famalicao0038.xml,Data,1940
record_Famalicao0038.xml,Data,1999
record_Famalicao0038.xml,Data,8107
record_Famalicao0038.xml,Data,1897
record_Famalicao0038.xml,Data,1994
record_Famalicao0038.xml,Data,2006
record_Famalicao0038.xml,Data,1987
record_Famalicao0038.xml,Data,2025
record_Famalicao0038.xml,Data,2004
record_Famalicao0038.xml,Data,2002
record_Famalicao0038.xml,Data,2001
record_Famalicao0038.xml,Data,1995
record_Famalicao0038.xml,Data,0006
record_Famalicao0038.xml,Data,2003
record_Famalicao0038.xml,Data,1997
record_Famalicao0038.xml,Lugar,no âmbito
record_Famalicao0038.xml,Lugar,em Arquivo
record_Famalicao0161.xml,Pessoa,Maria Fernandes
record_Famalicao0161.xml,Pessoa,Comissão Técnica
record_Famalicao0161.xml,Pessoa,Biblioteca Nacional
record_Famalicao0161.xml,Pessoa,Vila Nova
record_Famalicao0161.xml,Pessoa,Conselho Internacional
record_Famalicao0161.xml,Pessoa,Norma Geral Internacional
record_Famalicao0161.xml,Pessoa,Arquivo Municipal Alberto Sampaio
record_Famalicao0161.xml,Pessoa,Descrição Arquivística
record_Famalicao0161.xml,Pessoa,Arquivos Nacionais
record_Famalicao0161.xml,Data,1777
record_Famalicao0161.xml,Data,1999
record_Famalicao0161.xml,Data,8107
record_Famalicao0161.xml,Data,1849
record_Famalicao0161.xml,Data,1994
record_Famalicao0161.xml,Data,2006
record_Famalicao0161.xml,Data,1987
record_Famalicao0161.xml,Data,2025
record_Famalicao0161.xml,Data,2004
record_Famalicao0161.xml,Data,2002
record_Famalicao0161.xml,Data,2001
record_Famalicao0161.xml,Data,1995
record_Famalicao0161.xml,Data,2003
record_Famalicao0161.xml,Data,1997
record_Famalicao0161.xml,Lugar,no âmbito
record_Famalicao0161.xml,Lugar,em Arquivo
record_Famalicao0062.xml,Pessoa,Comissão Técnica
record_Famalicao0062.xml,Pessoa,Biblioteca Nacional
record_Famalicao0062.xml,Pessoa,Vila Nova
record_Famalicao0062.xml,Pessoa,Conselho Internacional
record_Famalicao0062.xml,Pessoa,Norma Geral Internacional
record_Famalicao0062.xml,Pessoa,Arquivo Municipal Alberto Sampaio
record_Famalicao0062.xml,Pessoa,Descrição Arquivística
record_Famalicao0062.xml,Pessoa,Arquivos Nacionais
record_Famalicao0062.xml,Data,1940
record_Famalicao0062.xml,Data,1999
record_Famalicao0062.xml,Data,8107
record_Famalicao0062.xml,Data,1897
record_Famalicao0062.xml,Data,1994
record_Famalicao0062.xml,Data,2006
record_Famalicao0062.xml,Data,1987
record_Famalicao0062.xml,Data,2025
record_Famalicao0062.xml,Data,2004
record_Famalicao0062.xml,Data,2002
record_Famalicao0062.xml,Data,2001
record_Famalicao0062.xml,Data,1995
record_Famalicao0062.xml,Data,2003
record_Famalicao0062.xml,Data,1997
record_Famalicao0062.xml,Data,0029
record_Famalicao0062.xml,Lugar,no âmbito
record_Famalicao0062.xml,Lugar,em Arquivo
record_Famalicao0139.xml,Pessoa,Comissão Técnica
record_Famalicao0139.xml,Pessoa,Biblioteca Nacional
record_Famalicao0139.xml,Pessoa,Vila Nova
record_Famalicao0139.xml,Pessoa,Conselho Internacional
record_Famalicao0139.xml,Pessoa,Norma Geral Internacional
record_Famalicao0139.xml,Pessoa,Arquivo Municipal Alberto Sampaio
record_Famalicao0139.xml,Pessoa,Descrição Arquivística
record_Famalicao0139.xml,Pessoa,Arquivos Nacionais
record_Famalicao0139.xml,Data,1999
record_Famalicao0139.xml,Data,8107
record_Famalicao0139.xml,Data,1783
record_Famalicao0139.xml,Data,1994
record_Famalicao0139.xml,Data,2006
record_Famalicao0139.xml,Data,1987
record_Famalicao0139.xml,Data,1841
record_Famalicao0139.xml,Data,2025
record_Famalicao0139.xml,Data,2004
record_Famalicao0139.xml,Data,2002
record_Famalicao0139.xml,Data,2001
record_Famalicao0139.xml,Data,1995
record_Famalicao0139.xml,Data,2003
record_Famalicao0139.xml,Data,1997
record_Famalicao0139.xml,Lugar,no âmbito
record_Famalicao0139.xml,Lugar,em Cerqueira
record_Famalicao0139.xml,Lugar,em Arquivo
record_Famalicao0235.xml,Pessoa,Comissão Técnica
record_Famalicao0235.xml,Pessoa,Biblioteca Nacional
record_Famalicao0235.xml,Pessoa,Câmara Municipal
record_Famalicao0235.xml,Pessoa,Vila Nova
record_Famalicao0235.xml,Pessoa,Conselho Internacional
record_Famalicao0235.xml,Pessoa,Norma Geral Internacional
record_Famalicao0235.xml,Pessoa,Arquivo Municipal Alberto Sampaio
record_Famalicao0235.xml,Pessoa,Descrição Arquivística
record_Famalicao0235.xml,Pessoa,Arquivos Nacionais
record_Famalicao0235.xml,Data,2005
record_Famalicao0235.xml,Data,1999
record_Famalicao0235.xml,Data,8107
record_Famalicao0235.xml,Data,0122
record_Famalicao0235.xml,Data,1994
record_Famalicao0235.xml,Data,2006
record_Famalicao0235.xml,Data,1987
record_Famalicao0235.xml,Data,2025
record_Famalicao0235.xml,Data,2004
record_Famalicao0235.xml,Data,2002
record_Famalicao0235.xml,Data,7654
record_Famalicao0235.xml,Data,2001
record_Famalicao0235.xml,Data,1995
record_Famalicao0235.xml,Data,2003
record_Famalicao0235.xml,Data,1997
record_Famalicao0235.xml,Lugar,no âmbito
record_Famalicao0235.xml,Lugar,em Arquivo
record_Famalicao0178.xml,Pessoa,Comissão Técnica
record_Famalicao0178.xml,Pessoa,Biblioteca Nacional
record_Famalicao0178.xml,Pessoa,Câmara Municipal
record_Famalicao0178.xml,Pessoa,Vila Nova
record_Famalicao0178.xml,Pessoa,Conselho Internacional
record_Famalicao0178.xml,Pessoa,Norma Geral Internacional
record_Famalicao0178.xml,Pessoa,Arquivo Municipal Alberto Sampaio
record_Famalicao0178.xml,Pessoa,Descrição Arquivística
record_Famalicao0178.xml,Pessoa,Arquivos Nacionais
record_Famalicao0178.xml,Data,1999
record_Famalicao0178.xml,Data,8107
record_Famalicao0178.xml,Data,1976
record_Famalicao0178.xml,Data,1994
record_Famalicao0178.xml,Data,2006
record_Famalicao0178.xml,Data,1987
record_Famalicao0178.xml,Data,2025
record_Famalicao0178.xml,Data,2004
record_Famalicao0178.xml,Data,2002
record_Famalicao0178.xml,Data,7654
record_Famalicao0178.xml,Data,2001
record_Famalicao0178.xml,Data,1995
record_Famalicao0178.xml,Data,2003
record_Famalicao0178.xml,Data,1997
record_Famalicao0178.xml,Data,0065
record_Famalicao0178.xml,Lugar,no âmbito
record_Famalicao0178.xml,Lugar,em Arquivo
record_Famalicao0020.xml,Pessoa,Comissão Técnica
record_Famalicao0020.xml,Pessoa,Biblioteca Nacional
record_Famalicao0020.xml,Pessoa,Vila Nova
record_Famalicao0020.xml,Pessoa,Conselho Internacional
record_Famalicao0020.xml,Pessoa,Norma Geral Internacional
record_Famalicao0020.xml,Pessoa,Arquivo Municipal Alberto Sampaio
record_Famalicao0020.xml,Pessoa,Descrição Arquivística
record_Famalicao0020.xml,Pessoa,Arquivos Nacionais
record_Famalicao0020.xml,Data,1940
record_Famalicao0020.xml,Data,1999
record_Famalicao0020.xml,Data,8107
record_Famalicao0020.xml,Data,0005
record_Famalicao0020.xml,Data,1897
record_Famalicao0020.xml,Data,1994
record_Famalicao0020.xml,Data,2006
record_Famalicao0020.xml,Data,1987
record_Famalicao0020.xml,Data,2025
record_Famalicao0020.xml,Data,2004
record_Famalicao0020.xml,Data,2002
record_Famalicao0020.xml,Data,2001
record_Famalicao0020.xml,Data,1995
record_Famalicao0020.xml,Data,2003
record_Famalicao0020.xml,Data,1997
record_Famalicao0020.xml,Lugar,no âmbito
record_Famalicao0020.xml,Lugar,em Arquivo
record_Famalicao0354.xml,Pessoa,Comissão Técnica
record_Famalicao0354.xml,Pessoa,Biblioteca Nacional
record_Famalicao0354.xml,Pessoa,Vila Nova
record_Famalicao0354.xml,Pessoa,Conselho Internacional
record_Famalicao0354.xml,Pessoa,Norma Geral Internacional
record_Famalicao0354.xml,Pessoa,Arquivo Municipal Alberto Sampaio
record_Famalicao0354.xml,Pessoa,Descrição Arquivística
record_Famalicao0354.xml,Pessoa,Arquivos Nacionais
record_Famalicao0354.xml,Data,1999
record_Famalicao0354.xml,Data,8107
record_Famalicao0354.xml,Data,1897
record_Famalicao0354.xml,Data,1994
record_Famalicao0354.xml,Data,2006
record_Famalicao0354.xml,Data,1987
record_Famalicao0354.xml,Data,1886
record_Famalicao0354.xml,Data,2025
record_Famalicao0354.xml,Data,1899
record_Famalicao0354.xml,Data,2004
record_Famalicao0354.xml,Data,2002
record_Famalicao0354.xml,Data,1896
record_Famalicao0354.xml,Data,2001
record_Famalicao0354.xml,Data,0003
record_Famalicao0354.xml,Data,1995
record_Famalicao0354.xml,Data,2003
record_Famalicao0354.xml,Data,1997
record_Famalicao0354.xml,Lugar,no âmbito
record_Famalicao0354.xml,Lugar,em Arquivo
record_Famalicao0283.xml,Pessoa,Comissão Técnica
record_Famalicao0283.xml,Pessoa,João Machado
record_Famalicao0283.xml,Pessoa,Biblioteca Nacional
record_Famalicao0283.xml,Pessoa,Vila Nova
record_Famalicao0283.xml,Pessoa,Conselho Internacional
record_Famalicao0283.xml,Pessoa,Norma Geral Internacional
record_Famalicao0283.xml,Pessoa,Arquivo Municipal Alberto Sampaio
record_Famalicao0283.xml,Pessoa,Causa Publica
record_Famalicao0283.xml,Pessoa,Descrição Arquivística
record_Famalicao0283.xml,Pessoa,Arquivos Nacionais
record_Famalicao0283.xml,Data,1999
record_Famalicao0283.xml,Data,8107
record_Famalicao0283.xml,Data,1994
record_Famalicao0283.xml,Data,2006
record_Famalicao0283.xml,Data,1987
record_Famalicao0283.xml,Data,1794
record_Famalicao0283.xml,Data,2025
record_Famalicao0283.xml,Data,2004
record_Famalicao0283.xml,Data,2002
record_Famalicao0283.xml,Data,2001
record_Famalicao0283.xml,Data,1995
record_Famalicao0283.xml,Data,2003
record_Famalicao0283.xml,Data,1997
record_Famalicao0283.xml,Lugar,no âmbito
record_Famalicao0283.xml,Lugar,em Arquivo
record_Famalicao0453.xml,Pessoa,Comissão Técnica
record_Famalicao0453.xml,Pessoa,Biblioteca Nacional
record_Famalicao0453.xml,Pessoa,Vila Nova
record_Famalicao0453.xml,Pessoa,Conselho Internacional
record_Famalicao0453.xml,Pessoa,Norma Geral Internacional
record_Famalicao0453.xml,Pessoa,Arquivo Municipal Alberto Sampaio
record_Famalicao0453.xml,Pessoa,Descrição Arquivística
record_Famalicao0453.xml,Pessoa,Arquivos Nacionais
record_Famalicao0453.xml,Data,1888
record_Famalicao0453.xml,Data,1999
record_Famalicao0453.xml,Data,8107
record_Famalicao0453.xml,Data,1994
record_Famalicao0453.xml,Data,2006
record_Famalicao0453.xml,Data,1987
record_Famalicao0453.xml,Data,1886
record_Famalicao0453.xml,Data,2025
record_Famalicao0453.xml,Data,2004
record_Famalicao0453.xml,Data,2002
record_Famalicao0453.xml,Data,1887
record_Famalicao0453.xml,Data,2001
record_Famalicao0453.xml,Data,0001
record_Famalicao0453.xml,Data,1995
record_Famalicao0453.xml,Data,2003
record_Famalicao0453.xml,Data,1997
record_Famalicao0453.xml,Lugar,no âmbito
record_Famalicao0453.xml,Lugar,em Arquivo
record_Famalicao0085.xml,Pessoa,Comissão Técnica
record_Famalicao0085.xml,Pessoa,Biblioteca Nacional
record_Famalicao0085.xml,Pessoa,Vila Nova
record_Famalicao0085.xml,Pessoa,Conselho Internacional
record_Famalicao0085.xml,Pessoa,Norma Geral Internacional
record_Famalicao0085.xml,Pessoa,Arquivo Municipal Alberto Sampaio
record_Famalicao0085.xml,Pessoa,Descrição Arquivística
record_Famalicao0085.xml,Pessoa,Arquivos Nacionais
record_Famalicao0085.xml,Data,1940
record_Famalicao0085.xml,Data,1999
record_Famalicao0085.xml,Data,8107
record_Famalicao0085.xml,Data,1897
record_Famalicao0085.xml,Data,1994
record_Famalicao0085.xml,Data,2006
record_Famalicao0085.xml,Data,1987
record_Famalicao0085.xml,Data,2025
record_Famalicao0085.xml,Data,2004
record_Famalicao0085.xml,Data,2002
record_Famalicao0085.xml,Data,2001
record_Famalicao0085.xml,Data,1995
record_Famalicao0085.xml,Data,2003
record_Famalicao0085.xml,Data,1997
record_Famalicao0085.xml,Data,0007
record_Famalicao0085.xml,Lugar,no âmbito
record_Famalicao0085.xml,Lugar,em Arquivo
record_Famalicao0410.xml,Pessoa,Comissão Técnica
record_Famalicao0410.xml,Pessoa,Biblioteca Nacional
record_Famalicao0410.xml,Pessoa,Vila Nova
record_Famalicao0410.xml,Pessoa,Conselho Internacional
record_Famalicao0410.xml,Pessoa,Norma Geral Internacional
record_Famalicao0410.xml,Pessoa,Arquivo Municipal Alberto Sampaio
record_Famalicao0410.xml,Pessoa,Descrição Arquivística
record_Famalicao0410.xml,Pessoa,Arquivos Nacionais
record_Famalicao0410.xml,Data,1999
record_Famalicao0410.xml,Data,8107
record_Famalicao0410.xml,Data,0014
record_Famalicao0410.xml,Data,1994
record_Famalicao0410.xml,Data,2006
record_Famalicao0410.xml,Data,1987
record_Famalicao0410.xml,Data,1900
record_Famalicao0410.xml,Data,1902
record_Famalicao0410.xml,Data,2025
record_Famalicao0410.xml,Data,2004
record_Famalicao0410.xml,Data,2002
record_Famalicao0410.xml,Data,2001
record_Famalicao0410.xml,Data,1995
record_Famalicao0410.xml,Data,2003
record_Famalicao0410.xml,Data,1997
record_Famalicao0410.xml,Lugar,no âmbito
record_Famalicao0410.xml,Lugar,em Arquivo
record_Famalicao0416.xml,Pessoa,Comissão Técnica
record_Famalicao0416.xml,Pessoa,Biblioteca Nacional
record_Famalicao0416.xml,Pessoa,Vila Nova
record_Famalicao0416.xml,Pessoa,Conselho Internacional
record_Famalicao0416.xml,Pessoa,Norma Geral Internacional
record_Famalicao0416.xml,Pessoa,Arquivo Municipal Alberto Sampaio
record_Famalicao0416.xml,Pessoa,Descrição Arquivística
record_Famalicao0416.xml,Pessoa,Arquivos Nacionais
record_Famalicao0416.xml,Data,1999
record_Famalicao0416.xml,Data,8107
record_Famalicao0416.xml,Data,1994
record_Famalicao0416.xml,Data,2006
record_Famalicao0416.xml,Data,1987
record_Famalicao0416.xml,Data,2025
record_Famalicao0416.xml,Data,1899
record_Famalicao0416.xml,Data,2004
record_Famalicao0416.xml,Data,2002
record_Famalicao0416.xml,Data,1896
record_Famalicao0416.xml,Data,2001
record_Famalicao0416.xml,Data,0001
record_Famalicao0416.xml,Data,1995
record_Famalicao0416.xml,Data,2003
record_Famalicao0416.xml,Data,1997
record_Famalicao0416.xml,Lugar,no âmbito
record_Famalicao0416.xml,Lugar,em Arquivo
record_Famalicao0127.xml,Pessoa,Recibos Contribuições
record_Famalicao0127.xml,Pessoa,Comissão Técnica
record_Famalicao0127.xml,Pessoa,Biblioteca Nacional
record_Famalicao0127.xml,Pessoa,Vila Nova
record_Famalicao0127.xml,Pessoa,Conselho Internacional
record_Famalicao0127.xml,Pessoa,Norma Geral Internacional
record_Famalicao0127.xml,Pessoa,Arquivo Municipal Alberto Sampaio
record_Famalicao0127.xml,Pessoa,Descrição Arquivística
record_Famalicao0127.xml,Pessoa,Arquivos Nacionais
record_Famalicao0127.xml,Data,1999
record_Famalicao0127.xml,Data,8107
record_Famalicao0127.xml,Data,1994
record_Famalicao0127.xml,Data,2006
record_Famalicao0127.xml,Data,1987
record_Famalicao0127.xml,Data,2025
record_Famalicao0127.xml,Data,2004
record_Famalicao0127.xml,Data,2002
record_Famalicao0127.xml,Data,2001
record_Famalicao0127.xml,Data,1883
record_Famalicao0127.xml,Data,1880
record_Famalicao0127.xml,Data,1995
record_Famalicao0127.xml,Data,2003
record_Famalicao0127.xml,Data,1997
record_Famalicao0127.xml,Lugar,no âmbito
record_Famalicao0127.xml,Lugar,em Arquivo
record_Famalicao0326.xml,Pessoa,Comissão Técnica
record_Famalicao0326.xml,Pessoa,Biblioteca Nacional
record_Famalicao0326.xml,Pessoa,Vila Nova
record_Famalicao0326.xml,Pessoa,Conselho Internacional
record_Famalicao0326.xml,Pessoa,Norma Geral Internacional
record_Famalicao0326.xml,Pessoa,Arquivo Municipal Alberto Sampaio
record_Famalicao0326.xml,Pessoa,Descrição Arquivística
record_Famalicao0326.xml,Pessoa,Arquivos Nacionais
record_Famalicao0326.xml,Data,1999
record_Famalicao0326.xml,Data,8107
record_Famalicao0326.xml,Data,1909
record_Famalicao0326.xml,Data,1994
record_Famalicao0326.xml,Data,2006
record_Famalicao0326.xml,Data,1987
record_Famalicao0326.xml,Data,2025
record_Famalicao0326.xml,Data,2004
record_Famalicao0326.xml,Data,2002
record_Famalicao0326.xml,Data,2001
record_Famalicao0326.xml,Data,0002
record_Famalicao0326.xml,Data,1995
record_Famalicao0326.xml,Data,1904
record_Famalicao0326.xml,Data,2003
record_Famalicao0326.xml,Data,1997
record_Famalicao0326.xml,Lugar,no âmbito
record_Famalicao0326.xml,Lugar,em Arquivo
record_Famalicao0405.xml,Pessoa,Comissão Técnica
record_Famalicao0405.xml,Pessoa,Biblioteca Nacional
record_Famalicao0405.xml,Pessoa,Vila Nova
record_Famalicao0405.xml,Pessoa,Conselho Internacional
record_Famalicao0405.xml,Pessoa,Norma Geral Internacional
record_Famalicao0405.xml,Pessoa,Arquivo Municipal Alberto Sampaio
record_Famalicao0405.xml,Pessoa,Descrição Arquivística
record_Famalicao0405.xml,Pessoa,Arquivos Nacionais
record_Famalicao0405.xml,Data,1999
record_Famalicao0405.xml,Data,8107
record_Famalicao0405.xml,Data,1019
record_Famalicao0405.xml,Data,1994
record_Famalicao0405.xml,Data,2006
record_Famalicao0405.xml,Data,1987
record_Famalicao0405.xml,Data,1919
record_Famalicao0405.xml,Data,2025
record_Famalicao0405.xml,Data,2004
record_Famalicao0405.xml,Data,2002
record_Famalicao0405.xml,Data,1917
record_Famalicao0405.xml,Data,2001
record_Famalicao0405.xml,Data,0009
record_Famalicao0405.xml,Data,1995
record_Famalicao0405.xml,Data,2003
record_Famalicao0405.xml,Data,1997
record_Famalicao0405.xml,Lugar,no âmbito
record_Famalicao0405.xml,Lugar,em Arquivo
record_Famalicao0488.xml,Pessoa,Comissão Técnica
record_Famalicao0488.xml,Pessoa,Biblioteca Nacional
record_Famalicao0488.xml,Pessoa,Vila Nova
record_Famalicao0488.xml,Pessoa,Conselho Internacional
record_Famalicao0488.xml,Pessoa,Norma Geral Internacional
record_Famalicao0488.xml,Pessoa,Arquivo Municipal Alberto Sampaio
record_Famalicao0488.xml,Pessoa,Descrição Arquivística
record_Famalicao0488.xml,Pessoa,Arquivos Nacionais
record_Famalicao0488.xml,Data,1885
record_Famalicao0488.xml,Data,1884
record_Famalicao0488.xml,Data,1999
record_Famalicao0488.xml,Data,8107
record_Famalicao0488.xml,Data,1849
record_Famalicao0488.xml,Data,1994
record_Famalicao0488.xml,Data,2006
record_Famalicao0488.xml,Data,1987
record_Famalicao0488.xml,Data,2025
record_Famalicao0488.xml,Data,2004
record_Famalicao0488.xml,Data,2002
record_Famalicao0488.xml,Data,0003
record_Famalicao0488.xml,Data,2001
record_Famalicao0488.xml,Data,1883
record_Famalicao0488.xml,Data,1995
record_Famalicao0488.xml,Data,2003
record_Famalicao0488.xml,Data,1997
record_Famalicao0488.xml,Lugar,no âmbito
record_Famalicao0488.xml,Lugar,em Arquivo
record_Famalicao0375.xml,Pessoa,Comissão Técnica
record_Famalicao0375.xml,Pessoa,Biblioteca Nacional
record_Famalicao0375.xml,Pessoa,Vila Nova
record_Famalicao0375.xml,Pessoa,Conselho Internacional
